Cycle,True_labels,Predicted_labels,Errors,Run_times
50406,1,1,1,37.01019287
50407,1,1,1,39.0086174
50408,1,1,1,37.00852394
50409,1,1,1,37.0092392
50410,1,1,1,38.01012039
50411,1,1,1,37.00780869
50412,1,1,1,38.00773621
50413,1,1,1,37.0092392
50414,1,1,1,39.00909424
50415,1,1,1,37.00828552
50416,1,1,1,38.00916672
50417,1,1,1,39.00718689
50418,1,1,1,38.00845146
50419,1,1,1,37.00995445
50420,1,1,1,37.00661659
50421,1,1,1,40.01021385
50422,1,1,1,37.00661659
50423,1,1,1,38.01035881
50424,1,1,1,38.00821304
50425,1,1,1,38.00916672
50426,1,1,1,40.00806808
50427,1,1,1,37.00828552
50428,1,1,1,41.00894928
50429,1,1,1,37.00995445
50430,1,1,1,37.00828552
50431,1,1,1,40.00711441
50432,1,1,1,37.00971603
50433,1,1,1,37.0080471
50434,1,1,1,39.0086174
50435,1,1,1,38.00940514
50436,1,1,1,37.00757027
50437,1,1,1,38.00868988
50438,1,1,1,39.00790215
50439,1,1,1,37.00852394
50440,1,1,1,37.00733185
50441,1,1,1,43.01047325
50442,1,1,1,42.00863838
50443,1,1,1,39.00980949
50444,1,1,1,39.00933266
50445,1,1,1,42.00816154
50446,1,1,1,44.0094471
50447,1,1,1,40.00997543
50448,1,1,1,42.01126099
50449,1,1,1,39.00766373
50450,1,1,1,40.00878334
50451,1,1,1,40.00902176
50452,1,1,1,44.00897026
50453,1,1,1,39.01004791
50454,1,1,1,38.00868988
50455,1,1,1,40.00878334
50456,1,1,1,38.00773621
50457,1,1,1,38.0089283
50458,1,1,1,38.00797462
50459,1,1,1,39.00885582
50460,1,1,1,38.00821304
50461,1,1,1,38.00916672
50462,1,1,1,38.00940514
50463,1,1,1,39.00766373
50464,1,1,1,38.0089283
50465,1,1,1,37.00828552
50466,1,1,1,39.00957108
50467,1,1,1,37.00995445
50468,1,1,1,38.00630569
50469,1,1,1,39.00980949
50470,1,1,1,38.00821304
50471,1,1,1,37.00876236
50472,1,1,1,40.00926018
50473,1,1,1,39.00909424
50474,1,1,1,38.00821304
50475,1,1,1,38.01035881
50476,1,1,1,40.00854492
50477,1,1,1,46.00954056
50478,1,1,1,40.00973701
50479,1,1,1,41.01109505
50480,1,1,1,41.00608826
50481,1,1,1,39.00909424
50482,1,1,1,39.0086174
50483,1,1,1,43.00904274
50484,1,1,1,42.0114994
50485,1,1,1,38.00678253
50486,1,1,1,38.00868988
50487,1,1,1,39.01004791
50488,1,1,1,37.00733185
50489,1,1,1,38.00988197
50490,1,1,1,40.00926018
50491,1,1,1,37.00828552
50492,1,1,1,37.00685501
50493,1,1,1,37.00971603
50494,1,1,1,40.00902176
50495,1,1,1,37.00780869
50496,1,1,1,38.00940514
50497,1,1,1,39.00909424
50498,1,1,1,37.00757027
50499,1,1,1,37.00876236
50500,1,1,1,38.00773621
50501,1,1,1,39.00885582
50502,1,1,1,37.00971603
50503,1,1,1,37.00685501
50504,1,1,1,39.00909424
50505,1,1,1,206.82621
50506,1,1,1,36.00740433
50507,1,1,1,37.00828552
50508,1,1,1,39.02077675
50509,1,1,1,37.0080471
50510,1,1,1,36.38935089
50511,1,1,1,39.02029991
50512,1,1,1,37.0092392
50513,1,1,1,38.20252419
50514,1,1,1,37.0080471
50515,1,1,1,40.0094986
50516,1,1,1,38.00916672
50517,1,1,1,37.00780869
50518,1,1,1,39.00814056
50519,1,1,1,37.0092392
50520,1,1,1,37.0080471
50521,1,1,1,37.00852394
50522,1,1,1,40.0083065
50523,1,1,1,39.00909424
50524,1,1,1,38.00916672
50525,1,1,1,40.00806808
50526,1,1,1,37.00828552
50527,1,1,1,38.00916672
50528,1,1,1,36.00716591
50529,1,1,1,40.01069069
50530,1,1,1,37.00733185
50531,1,1,1,37.00852394
50532,1,1,1,43.009758
50533,1,1,1,37.0080471
50534,1,1,1,36.00788116
50535,1,1,1,38.00916672
50536,1,1,1,39.00790215
50537,1,1,1,37.00852394
50538,1,1,1,37.00828552
50539,1,1,1,41.00942612
50540,1,1,1,38.00988197
50541,1,1,1,38.00868988
50542,1,1,1,40.00854492
50543,1,1,1,37.00757027
50544,1,1,1,37.00828552
50545,1,1,1,38.00940514
50546,1,1,1,39.00885582
50547,1,1,1,38.00749779
50548,1,1,1,38.0089283
50549,1,1,1,40.00902176
50550,1,1,1,40.0083065
50551,1,1,1,37.00852394
50552,1,1,1,37.0092392
50553,1,1,1,39.00957108
50554,1,1,1,38.00725937
50555,1,1,1,37.00852394
50556,1,1,1,39.0086174
50557,1,1,1,38.00868988
50558,1,1,1,43.009758
50559,1,1,1,38.00868988
50560,1,1,1,40.00878334
50561,1,1,1,38.00797462
50562,1,1,1,37.00900078
50563,1,1,1,39.00885582
50564,1,1,1,38.00821304
50565,1,1,1,37.00733185
50566,1,1,1,39.01004791
50567,1,1,1,40.00926018
50568,1,1,1,37.00733185
50569,1,1,1,37.00828552
50570,1,1,1,40.00854492
50571,1,1,1,37.00900078
50572,1,1,1,37.00828552
50573,1,1,1,39.01028633
50574,1,1,1,37.00900078
50575,1,1,1,37.0080471
50576,1,1,1,38.00940514
50577,1,1,1,39.70551491
50578,1,1,1,38.53487968
50579,1,1,1,37.00947762
50580,1,1,1,40.99965096
50581,1,1,1,39.01863098
50582,1,1,1,39.99948502
50583,1,1,1,39.00837898
50584,1,1,1,45.01080513
50585,1,1,1,40.01784325
50586,1,1,1,40.00592232
50587,1,1,1,40.01235962
50588,1,1,1,39.00980949
50589,1,1,1,37.00757027
50590,1,1,1,36.00788116
50591,1,1,1,41.55254364
50592,1,1,1,37.00757027
50593,1,1,1,38.00964355
50594,1,1,1,39.00718689
50595,1,1,1,37.00852394
50596,1,1,1,37.00852394
50597,1,1,1,37.01043129
50598,1,1,1,39.00742531
50599,1,1,1,37.00757027
50600,1,1,1,37.0092392
50601,1,1,1,39.25013542
50602,1,1,1,38.00725937
50603,1,1,1,37.00971603
50604,1,1,1,39.00790215
50605,1,1,1,37.00900078
50606,1,1,1,38.00773621
50607,1,1,1,37.00971603
50608,1,1,1,40.00711441
50609,1,1,1,38.01012039
50610,1,1,1,37.00757027
50611,1,1,1,39.00957108
50612,1,1,1,38.00797462
50613,1,1,1,40.0094986
50614,1,1,1,40.00926018
50615,1,1,1,41.01109505
50616,1,1,1,40.00711441
50617,1,1,1,41.01085663
50618,1,1,1,46.00858688
50619,1,1,1,39.00957108
50620,1,1,1,40.00878334
50621,1,1,1,40.00973701
50622,1,1,1,40.00878334
50623,1,1,1,37.00947762
50624,1,1,1,37.00685501
50625,1,1,1,39.00885582
50626,1,1,1,38.0089283
50627,1,1,1,37.00828552
50628,1,1,1,37.00900078
50629,1,1,1,39.01004791
50630,1,1,1,37.00709343
50631,1,1,1,39.00957108
50632,1,1,1,39.00837898
50633,1,1,1,37.00900078
50634,1,1,1,37.00733185
50635,1,1,1,37.00852394
50636,1,1,1,39.00909424
50637,1,1,1,39.89505768
50638,1,1,1,38.00916672
50639,1,1,1,39.00814056
50640,1,0,0,36.00883484
50641,1,0,0,37.00852394
50642,1,0,0,36.00859642
50643,1,0,0,39.00957108
50644,1,0,0,38.00988197
50645,1,0,0,36.00549698
50646,1,0,0,38.00773621
50647,1,0,0,37.00876236
50648,1,0,0,37.00876236
50649,1,0,0,36.00883484
50650,1,0,0,39.00933266
50651,1,0,0,37.00685501
50652,1,0,0,36.00907326
50653,1,0,0,39.0086174
50654,1,0,0,37.00852394
50655,1,0,0,37.00828552
50656,1,0,0,37.00900078
50657,1,0,0,39.00814056
50658,1,0,0,37.00852394
50659,1,0,0,38.00845146
50660,1,0,0,39.00814056
50661,1,0,0,37.00971603
50662,1,0,0,38.00821304
50663,1,0,0,37.37425804
50664,1,0,0,39.00980949
50665,1,0,0,37.00685501
50666,1,0,0,37.00947762
50667,1,0,0,41.00847244
50668,1,0,0,37.00780869
50669,1,0,0,37.00971603
50670,1,0,0,37.00733185
50671,1,0,0,40.00902176
50672,1,0,0,38.00821304
50673,1,0,0,37.00852394
50674,1,0,0,40.00639915
50675,1,0,0,38.01083565
50676,1,0,0,37.00661659
50677,1,0,0,37.00900078
50678,1,0,0,222.0487595
50679,1,0,0,37.00971603
50680,1,0,0,36.00692749
50681,1,0,0,37.00876236
50682,1,0,0,39.00837898
50683,1,0,0,38.00821304
50684,1,0,0,38.00916672
50685,1,0,0,38.00916672
50686,1,0,0,38.00702095
50687,1,0,0,37.0092392
50688,1,0,0,38.00964355
50689,1,0,0,37.00780869
50690,1,0,0,37.00876236
50691,1,0,0,38.00916672
50692,1,0,0,40.00806808
50693,1,0,0,37.00876236
50694,1,0,0,40.00902176
50695,1,0,0,39.00957108
50696,1,0,0,36.00740433
50697,1,0,0,38.01012039
50698,1,0,0,37.00733185
50699,1,0,0,40.00782967
50700,1,0,0,38.00868988
50701,1,0,0,37.00900078
50702,1,0,0,42.0088768
50703,1,0,0,38.00940514
50704,1,0,0,38.0089283
50705,1,0,0,37.00733185
50706,1,0,0,39.00909424
50707,1,0,0,38.00845146
50708,1,0,0,37.00995445
50709,1,0,0,41.0091877
50710,1,0,0,37.00661659
50711,1,0,0,40.0083065
50712,1,0,0,39.00909424
50713,1,0,0,40.01069069
50714,1,0,0,37.00685501
50715,1,0,0,37.00828552
50716,1,0,0,44.01159286
50717,1,0,0,39.00837898
50718,1,0,0,39.00909424
50719,1,0,0,43.00999641
50720,1,0,0,39.00885582
50721,1,0,0,41.00966454
50722,1,0,0,39.00647163
50723,1,0,0,41.01085663
50724,1,0,0,38.00725937
50725,1,0,0,38.00916672
50726,1,0,0,39.00814056
50727,1,0,0,37.00947762
50728,1,0,0,38.00749779
50729,1,0,0,38.00964355
50730,1,0,0,39.00718689
50731,0,0,0,41.00966454
50732,0,0,0,38.01035881
50733,0,0,0,39.00814056
50734,0,0,0,39.00766373
50735,0,0,0,37.0092392
50736,0,0,0,41.0091877
50737,0,0,0,39.00837898
50738,0,0,0,37.0092392
50739,0,0,0,38.00797462
50740,0,0,0,39.01004791
50741,0,0,0,37.00661659
50742,0,0,0,37.74118423
50743,0,0,0,37.0092392
50744,0,0,0,41.00847244
50745,0,0,0,37.00780869
50746,0,0,0,36.00668907
50747,0,1,1,39.00957108
50748,0,1,1,38.00702095
50749,0,1,1,39.01028633
50750,0,1,1,43.00832748
50751,0,1,1,39.01028633
50752,0,1,1,39.00837898
50753,0,1,1,39.00814056
50754,0,1,1,43.01142693
50755,0,1,1,39.00718689
50756,0,1,1,39.01028633
50757,0,1,1,41.00775719
50758,0,1,1,38.00916672
50759,0,1,1,37.00780869
50760,0,1,1,38.00964355
50761,0,1,1,39.0086174
50762,0,1,1,37.00828552
50763,0,1,1,37.00828552
50764,0,1,1,38.00797462
50765,0,1,1,39.00909424
50766,0,1,1,36.00811958
50767,0,1,1,36.00716591
50768,0,1,1,38.00845146
50769,0,1,1,40.00997543
50770,0,1,1,36.00764275
50771,0,1,1,39.01004791
50772,0,1,1,37.00828552
50773,0,1,1,38.00821304
50774,0,1,1,36.00788116
50775,0,1,1,41.00966454
50776,0,1,1,37.00852394
50777,0,1,1,39.00766373
50778,0,1,1,39.34383392
50779,0,1,1,36.67378426
50780,0,1,1,38.00797462
50781,0,1,1,39.00980949
50782,0,1,1,37.00685501
50783,0,1,1,39.01004791
50784,0,1,1,36.00931168
50785,0,1,1,40.00687599
50786,0,1,1,36.008358
50787,0,1,1,37.00971603
50788,0,1,1,39.00909424
50789,0,1,1,37.00733185
50790,0,1,1,38.00845146
50791,0,1,1,37.01043129
50792,0,1,1,39.00837898
50793,0,1,1,37.00637817
50794,0,1,1,36.008358
50795,0,1,1,39.00885582
50796,0,1,1,37.00757027
50797,0,1,1,37.00733185
50798,0,1,1,36.00811958
50799,0,1,1,39.00814056
50800,0,1,1,37.00828552
50801,0,1,1,37.00733185
50802,0,1,1,38.00940514
50803,0,1,1,37.00876236
50804,0,1,1,37.00733185
50805,0,1,1,38.00868988
50806,0,1,1,39.00790215
50807,0,1,1,37.00733185
50808,0,1,1,36.00883484
50809,0,1,1,39.0086174
50810,0,1,1,36.00883484
50811,0,1,1,36.008358
50812,0,1,1,37.00709343
50813,0,1,1,38.01012039
50814,0,1,1,37.00733185
50815,0,1,1,41.01014137
50816,0,1,1,43.009758
50817,0,1,1,40.00782967
50818,0,1,1,39.01004791
50819,0,1,1,37.00852394
50820,0,1,1,39.95108604
50821,0,1,1,37.01019287
50822,0,1,1,38.00678253
50823,0,1,1,39.65377808
50824,0,1,1,37.00685501
50825,0,1,1,38.00940514
50826,0,1,1,38.00797462
50827,0,1,1,39.00837898
50828,0,1,1,37.71185875
50829,0,1,1,37.00780869
50830,0,1,1,39.00885582
50831,0,1,1,37.00828552
50832,0,1,1,37.00947762
50833,0,1,1,37.00828552
50834,0,1,1,40.00782967
50835,0,1,1,38.92397881
50836,0,1,1,37.01663017
50837,0,1,1,39.51525688
50838,0,1,1,37.53709793
50839,0,1,1,37.00780869
50840,0,1,1,36.02051735
50841,0,1,1,39.00957108
50842,0,1,1,38.01393509
50843,0,1,1,38.00821304
50844,0,1,1,39.00837898
50845,0,1,1,38.16866875
50846,0,1,1,39.00837898
50847,0,1,1,38.00845146
50848,0,1,1,40.00926018
50849,0,1,1,37.0080471
50850,0,1,1,37.00828552
50851,0,1,1,39.00814056
50852,0,1,1,224.0507603
50853,0,1,1,40.0083065
50854,0,1,1,40.00902176
50855,0,1,1,40.00878334
50856,0,1,1,39.00909424
50857,0,1,1,40.00854492
50858,0,1,1,40.01045227
50859,0,1,1,37.00709343
50860,0,1,1,37.00828552
50861,0,1,1,37.02092171
50862,0,1,1,43.01095009
50863,0,1,1,36.3099575
50864,0,1,1,37.00828552
50865,0,1,1,39.01076317
50866,0,1,1,37.00900078
50867,0,0,0,38.00916672
50868,0,0,0,37.00828552
50869,0,0,0,40.02046585
50870,0,0,0,36.46731377
50871,0,0,0,37.52374649
50872,0,0,0,39.00837898
50873,0,0,0,37.0080471
50874,0,0,0,37.02116013
50875,0,0,0,37.00757027
50876,0,0,0,40.01069069
50877,0,0,0,38.00773621
50878,0,0,0,38.00821304
50879,0,0,0,39.18170929
50880,0,0,0,38.00868988
50881,0,0,0,37.00876236
50882,0,0,0,38.17296028
50883,0,1,1,42.00839996
50884,0,1,1,36.21006012
50885,0,1,1,40.00926018
50886,0,1,1,40.00878334
50887,0,1,1,41.90564156
50888,0,1,1,39.00909424
50889,0,1,1,42.00935364
50890,0,1,1,40.00926018
50891,0,1,1,40.00997543
50892,0,1,1,38.01226616
50893,0,1,1,43.00928116
50894,0,1,1,38.0218029
50895,0,1,1,39.00814056
50896,0,1,1,39.01100159
50897,0,1,1,37.02068329
50898,0,1,1,37.0080471
50899,0,1,1,37.00757027
50900,0,1,1,39.02125359
50901,0,1,1,38.00916672
50902,0,1,1,36.02027893
50903,0,1,1,40.00997543
50904,0,1,1,37.01090813
50905,0,1,1,37.01710701
50906,0,1,1,37.00852394
50907,0,1,1,40.00926018
50908,0,1,1,37.02092171
50909,0,1,1,37.00828552
50910,0,1,1,40.02141953
50911,0,1,1,38.00868988
50912,0,1,1,37.00852394
50913,0,1,1,38.02204132
50914,0,1,1,41.01014137
50915,0,1,1,37.08982468
50916,0,1,1,38.00940514
50917,0,1,1,41.0091877
50918,0,1,1,39.01290894
50919,0,1,1,39.00814056
50920,0,1,1,43.27368736
50921,0,1,1,37.00828552
50922,0,1,1,37.0080471
50923,0,1,1,37.00780869
50924,0,1,1,40.01021385
50925,0,1,1,38.00725937
50926,0,1,1,36.02099419
50927,0,1,1,41.00942612
50928,0,1,1,37.02044487
50929,0,1,1,37.00852394
50930,0,1,1,37.00947762
50931,0,1,1,40.00854492
50932,0,1,1,38.00868988
50933,0,1,1,37.00757027
50934,0,1,1,39.00933266
50935,0,1,1,37.00780869
50936,0,1,1,38.00964355
50937,0,1,1,38.00773621
50938,0,1,1,39.00933266
50939,0,1,1,37.00733185
50940,0,1,1,37.00876236
50941,0,1,1,41.0091877
50942,0,1,1,38.00964355
50943,0,1,1,37.00757027
50944,0,1,1,37.00780869
50945,0,1,1,40.00878334
50946,0,1,1,38.00940514
50947,0,1,1,38.00845146
50948,0,1,1,39.00885582
50949,0,1,1,37.00876236
50950,0,1,1,39.0086174
50951,0,1,1,39.00790215
50952,0,1,1,37.00876236
50953,0,1,1,38.00845146
50954,0,1,1,37.00900078
50955,0,1,1,40.00806808
50956,0,1,1,38.00940514
50957,0,1,1,37.00971603
50958,0,1,1,40.0083065
50959,0,1,1,37.00661659
50960,0,1,1,37.00900078
50961,0,1,1,37.00852394
50962,0,1,1,41.00990295
50963,0,1,1,37.00780869
50964,0,1,1,37.00876236
50965,0,1,1,39.00766373
50966,0,1,1,37.00900078
50967,0,1,1,38.00797462
50968,0,1,1,40.01021385
50969,0,1,1,41.00823402
50970,0,1,1,38.00821304
50971,0,1,1,38.0089283
50972,0,1,1,40.00973701
50973,0,1,1,38.00821304
50974,0,1,1,38.00868988
50975,0,1,1,37.0092392
50976,0,1,1,40.00926018
50977,0,1,1,37.00733185
50978,0,1,1,37.00757027
50979,0,1,1,42.01006889
50980,0,1,1,38.00916672
50981,0,1,1,38.00797462
50982,0,1,1,38.00821304
50983,0,1,1,40.01069069
50984,0,1,1,37.00709343
50985,0,1,1,37.00757027
50986,0,1,1,40.00926018
50987,0,1,1,38.00797462
50988,0,1,1,38.00868988
50989,0,1,1,39.00909424
50990,0,1,1,41.00871086
50991,0,1,1,40.00926018
50992,0,1,1,39.00909424
50993,0,1,1,41.0091877
50994,0,1,1,41.00942612
50995,0,1,1,39.00837898
50996,0,1,1,39.00909424
50997,0,1,1,40.00973701
50998,0,1,1,42.00863838
50999,0,1,1,38.01012039
51000,0,1,1,40.00854492
51001,0,1,1,37.00780869
51002,0,1,1,38.0089283
51003,0,1,1,37.00733185
51004,0,1,1,40.00878334
51005,0,1,1,37.01043129
51006,0,1,1,37.00661659
51007,0,1,1,39.00885582
51008,0,1,1,38.3143425
51009,0,1,1,38.02013397
51010,0,1,1,37.00828552
51011,0,1,1,39.39437866
51012,0,1,1,37.0080471
51013,0,1,1,37.00852394
51014,0,1,1,39.00909424
51015,0,1,1,38.00868988
51016,0,1,1,37.00780869
51017,0,1,1,37.00876236
51018,0,1,1,39.4513607
51019,0,1,1,38.00868988
51020,0,1,1,37.00900078
51021,0,1,1,41.00942612
51022,0,0,0,38.00845146
51023,0,0,0,38.00868988
51024,0,0,0,39.00933266
51025,0,0,0,224.0493298
51026,0,0,0,39.01052475
51027,0,0,0,40.00902176
51028,0,0,0,39.00742531
51029,0,0,0,43.01095009
51030,0,0,0,44.0094471
51031,0,0,0,41.00894928
51032,0,0,0,41.00894928
51033,0,0,0,39.02888298
51034,0,0,0,37.21642494
51035,0,0,0,38.07377815
51036,0,0,0,37.90974617
51037,0,0,0,38.50960732
51038,0,0,0,37.00780869
51039,0,0,0,40.00926018
51040,0,0,0,38.00868988
51041,0,0,0,38.00845146
51042,0,0,0,40.01092911
51043,0,0,0,37.00637817
51044,0,0,0,38.0089283
51045,0,0,0,36.00883484
51046,0,0,0,40.00806808
51047,0,0,0,38.0089283
51048,0,0,0,37.00780869
51049,0,0,0,40.0094986
51050,0,0,0,38.00868988
51051,0,0,0,38.00797462
51052,0,0,0,39.00909424
51053,0,0,0,39.00814056
51054,0,0,0,38.00940514
51055,0,0,0,37.0080471
51056,0,0,0,40.0094986
51057,0,0,0,38.00821304
51058,0,0,0,36.008358
51059,0,0,0,37.0080471
51060,0,0,0,39.00885582
51061,0,0,0,37.28723526
51062,0,0,0,37.00828552
51063,0,0,0,40.52448273
51064,0,0,0,38.00916672
51065,0,0,0,37.00780869
51066,0,0,0,39.02101517
51067,0,0,0,38.01751137
51068,0,0,0,38.10882568
51069,0,0,0,37.00757027
51070,0,0,0,40.00902176
51071,0,0,0,37.44482994
51072,0,0,0,38.00845146
51073,0,0,0,39.9813652
51074,0,0,0,42.00005531
51075,0,0,0,39.00933266
51076,0,0,0,37.52279282
51077,0,0,0,44.0094471
51078,0,0,0,37.00900078
51079,0,0,0,38.01774979
51080,0,0,0,37.99939156
51081,0,0,0,38.01774979
51082,0,0,0,38.00845146
51083,0,0,0,37.00852394
51084,0,0,0,38.9995575
51085,0,0,0,39.00957108
51086,0,0,0,37.29224205
51087,0,0,0,40.00806808
51088,0,0,0,38.0089283
51089,0,0,0,37.01305389
51090,0,0,0,37.00733185
51091,0,0,0,41.01490974
51092,0,0,0,37.00828552
51093,0,0,0,38.00964355
51094,0,0,0,40.01235962
51095,0,0,0,37.00852394
51096,0,0,0,37.00971603
51097,0,0,0,39.01052475
51098,0,0,0,37.00709343
51099,0,0,0,37.01353073
51100,0,0,0,38.00797462
51101,0,0,0,40.00997543
51102,0,0,0,36.0121727
51103,0,0,0,38.00773621
51104,0,0,0,40.0083065
51105,0,0,0,38.00988197
51106,0,0,0,37.00733185
51107,0,0,0,39.01314735
51108,0,0,0,40.00997543
51109,0,0,0,37.00757027
51110,0,0,0,37.00780869
51111,0,0,0,40.0094986
51112,0,0,0,38.01178932
51113,0,0,0,37.00852394
51114,0,0,0,37.00733185
51115,0,0,0,40.01355171
51116,0,0,0,37.00900078
51117,0,0,0,37.0080471
51118,0,0,0,40.01259804
51119,0,0,0,38.00916672
51120,0,0,0,37.00876236
51121,0,0,0,38.00797462
51122,0,0,0,40.00878334
51123,0,0,0,38.09714317
51124,0,0,0,38.00821304
51125,0,0,0,45.01676559
51126,0,0,0,39.00814056
51127,0,0,0,41.00894928
51128,0,0,0,40.01235962
51129,0,0,0,38.00845146
51130,0,0,0,39.01386261
51131,0,0,1,40.00782967
51132,0,0,1,40.00997543
51133,0,0,1,37.00876236
51134,0,0,1,39.0086174
51135,0,0,1,40.0147438
51136,0,0,1,37.00852394
51137,0,0,1,38.00821304
51138,0,0,1,37.00828552
51139,0,0,1,39.00980949
51140,0,0,1,37.00757027
51141,0,0,1,39.00814056
51142,0,0,1,39.01004791
51143,0,0,1,37.01162338
51144,0,0,1,37.00828552
51145,0,0,1,37.00780869
51146,0,0,1,39.01219368
51147,0,0,1,38.00916672
51148,0,0,1,37.00757027
51149,0,0,1,39.01410103
51150,0,0,1,36.00716591
51151,0,0,1,39.0124321
51152,0,0,1,37.00780869
51153,0,0,1,40.01069069
51154,0,0,1,38.0115509
51155,0,0,1,37.00733185
51156,0,0,1,39.0086174
51157,0,0,1,37.30893135
51158,0,0,1,37.00876236
51159,0,0,1,37.01257706
51160,0,0,1,41.00966454
51161,0,0,1,39.00837898
51162,0,0,1,39.01004791
51163,0,0,1,40.00806808
51164,0,0,1,39.00980949
51165,0,0,1,39.00766373
51166,0,0,1,38.00797462
51167,0,0,1,42.00911522
51168,0,0,1,40.00902176
51169,0,0,1,39.01028633
51170,0,0,1,42.00935364
51171,0,0,1,39.00814056
51172,0,0,1,38.00868988
51173,0,0,1,38.16127777
51174,0,0,1,39.00909424
51175,0,0,1,38.00797462
51176,0,0,1,38.00868988
51177,0,0,1,41.00942612
51178,0,0,1,38.00916672
51179,0,0,1,38.00749779
51180,0,0,1,38.00964355
51181,0,0,1,39.00766373
51182,0,0,1,37.00971603
51183,0,0,1,38.00773621
51184,0,0,1,39.39223289
51185,0,0,1,36.51595116
51186,0,0,1,38.01751137
51187,0,0,1,37.99939156
51188,0,0,1,41.00966454
51189,0,0,1,37.0092392
51190,0,0,1,37.01639175
51191,0,0,1,39.99996185
51192,0,0,1,37.01734543
51193,0,0,1,38.0089283
51194,0,0,1,37.24503517
51195,0,0,1,44.01016235
51196,0,0,1,41.00966454
51197,0,0,1,39.00790215
51198,0,0,1,39.00933266
51199,0,0,1,207.072258
51200,0,0,1,37.00852394
51201,0,0,1,37.02235222
51202,0,0,1,38.85293007
51203,0,0,1,37.00041771
51204,0,0,1,37.00780869
51205,0,0,1,37.94980049
51206,0,0,1,38.0089283
51207,0,0,1,37.00900078
51208,0,0,1,38.00749779
51209,0,0,1,40.00926018
51210,0,0,1,37.00852394
51211,0,0,1,38.24424744
51212,0,0,1,39.00742531
51213,0,0,1,37.00900078
51214,0,0,1,37.00828552
51215,0,0,1,39.00933266
51216,0,0,1,39.00790215
51217,0,0,1,37.00852394
51218,0,0,1,37.0080471
51219,0,0,1,39.00957108
51220,0,0,1,38.00797462
51221,0,0,1,37.24312782
51222,0,0,1,37.00709343
51223,0,0,1,40.00973701
51224,0,0,1,36.51213646
51225,0,0,1,39.00790215
51226,0,0,1,39.00885582
51227,0,0,1,40.00878334
51228,0,0,1,40.00973701
51229,0,0,1,40.00878334
51230,0,0,1,39.00885582
51231,0,0,1,37.00852394
51232,0,0,1,36.00740433
51233,0,0,1,40.00902176
51234,0,0,1,38.00916672
51235,0,0,1,36.00764275
51236,0,0,1,38.00916672
51237,0,0,1,37.00828552
51238,0,0,1,37.00780869
51239,0,0,1,37.00852394
51240,0,0,1,39.00837898
51241,0,0,1,37.00971603
51242,0,0,1,37.00709343
51243,0,0,1,39.01004791
51244,0,0,1,37.41931915
51245,0,0,1,37.51254082
51246,0,0,1,37.01734543
51247,0,0,1,39.00790215
51248,0,0,1,38.00845146
51249,0,0,1,38.00868988
51250,0,0,1,40.0094986
51251,0,0,1,37.00828552
51252,0,0,1,37.00900078
51253,0,0,1,36.008358
51254,0,0,1,39.0086174
51255,0,0,1,38.00916672
51256,0,0,1,38.00821304
51257,0,0,1,39.0086174
51258,0,0,1,37.00947762
51259,0,0,1,38.00749779
51260,0,0,1,40.00854492
51261,0,0,1,43.01142693
51262,0,0,1,38.00797462
51263,0,0,1,38.00845146
51264,0,0,1,42.00911522
51265,0,0,1,39.00885582
51266,0,0,1,39.00814056
51267,0,0,1,42.01006889
51268,0,0,1,39.00909424
51269,0,0,1,37.00757027
51270,0,0,1,38.01012039
51271,0,0,1,40.11511803
51272,0,0,1,37.00780869
51273,0,0,1,38.00868988
51274,0,0,1,39.00909424
51275,0,0,1,38.12074661
51276,0,0,1,37.0080471
51277,0,0,1,38.00868988
51278,0,0,1,39.00980949
51279,0,0,1,38.00702095
51280,0,0,1,37.00876236
51281,0,0,1,41.00894928
51282,0,0,1,38.00916672
51283,0,0,1,37.00780869
51284,0,0,1,37.00828552
51285,0,0,1,40.00902176
51286,0,0,1,38.00868988
51287,0,0,1,39.00909424
51288,0,0,1,39.61420059
51289,0,0,1,36.00788116
51290,0,0,1,38.00916672
51291,0,0,1,37.00780869
51292,0,0,1,39.0086174
51293,0,0,1,38.14649582
51294,0,0,1,37.00852394
51295,0,0,1,39.00837898
51296,0,0,1,38.00797462
51297,0,0,1,39.00909424
51298,0,0,1,42.01054573
51299,0,0,1,39.00885582
51300,0,0,1,40.00902176
51301,0,0,1,40.00926018
51302,0,0,1,42.00959206
51303,0,0,1,40.00902176
51304,0,0,1,41.00894928
51305,0,0,1,40.00902176
51306,0,0,1,38.00868988
51307,0,0,1,39.00957108
51308,0,0,1,37.01066971
51309,0,0,1,40.00616074
51310,0,0,1,38.00821304
51311,0,0,1,38.00845146
51312,0,0,1,38.00845146
51313,0,0,1,37.26744652
51314,0,0,1,37.00852394
51315,0,0,1,37.00828552
51316,0,0,1,40.00878334
51317,0,0,1,37.00876236
51318,0,0,1,37.00876236
51319,0,0,1,38.00821304
51320,0,0,1,38.00797462
51321,0,0,1,38.0089283
51322,0,0,1,37.0080471
51323,0,0,1,40.00926018
51324,0,0,1,37.0080471
51325,0,0,1,38.01846504
51326,0,0,1,38.99931908
51327,0,0,1,38.0089283
51328,0,0,1,37.00876236
51329,0,0,1,37.0080471
51330,0,0,1,40.00878334
51331,0,0,1,38.00916672
51332,0,0,1,37.0080471
51333,0,0,1,41.00990295
51334,0,0,1,37.00780869
51335,0,0,1,37.0092392
51336,0,0,1,37.00780869
51337,0,0,1,39.00837898
